sweep_parameter,sweep_wert,variante,wiederholung,generation,beste_fitness,mittlere_fitness,stdabw_fitness,anzahl_spezies,ziel_erreicht
pop_size,500,V1,4,78,10.14113,-4.66408,8.7095,8,0
pop_size,500,V1,4,79,10.14113,-5.02355,8.74027,9,0
pop_size,500,V1,4,80,10.14113,-5.7558,8.44414,8,0
pop_size,500,V1,4,81,10.14113,-4.83635,9.0234,7,0
pop_size,500,V1,4,82,10.14113,-4.38252,9.08378,6,0
pop_size,500,V1,4,83,10.14113,-3.64802,9.12234,5,0
pop_size,500,V1,4,84,10.14113,-3.99203,9.05519,5,0
pop_size,500,V1,4,85,10.14113,-3.77255,9.12439,4,0
pop_size,500,V1,4,86,10.14113,-4.34232,9.1401,4,0
pop_size,500,V1,4,87,10.14113,-4.33254,9.32943,3,0
pop_size,500,V1,4,88,10.14113,-5.84485,8.50784,3,0
pop_size,500,V1,4,89,10.14113,-4.42634,9.15022,2,0
pop_size,500,V1,4,90,10.14113,-5.33199,9.25343,2,0
pop_size,500,V1,4,91,10.14113,-5.23322,9.3909,4,0
pop_size,500,V1,4,92,9.94113,-4.32962,9.85207,4,0
pop_size,500,V1,4,93,9.94113,-4.16764,9.48326,5,0
pop_size,500,V1,4,94,9.94113,-4.37231,9.54045,5,0
pop_size,500,V1,4,95,9.94113,-4.62356,9.56046,6,0
pop_size,500,V1,4,96,9.94113,-3.79993,9.87523,7,0
pop_size,500,V1,4,97,9.94113,-3.49158,10.05945,7,0
pop_size,500,V1,4,98,9.94113,-3.01526,10.06551,7,0
pop_size,500,V1,4,99,9.94113,-3.48198,10.01064,9,0
pop_size,500,V1,5,0,7.74113,-14.97968,1.6893,10,0
pop_size,500,V1,5,1,15.44113,-13.87116,2.78255,10,0
pop_size,500,V1,5,2,15.44113,-12.53555,4.15163,10,0
pop_size,500,V1,5,3,15.44113,-11.68817,5.41596,10,0
pop_size,500,V1,5,4,43.94113,-10.7493,6.46937,10,1
pop_size,500,V1,6,0,1.67316,-13.8675,2.79906,12,0
pop_size,500,V1,6,1,1.67316,-10.98911,3.8463,12,0
pop_size,500,V1,6,2,7.7875,-10.12359,4.0229,12,0
pop_size,500,V1,6,3,11.99227,-9.59283,4.26742,12,0
pop_size,500,V1,6,4,11.99227,-9.33173,4.62446,12,0
pop_size,500,V1,6,5,15.53292,-9.00169,4.69448,12,0
pop_size,500,V1,6,6,15.53292,-9.02026,4.68689,12,0
pop_size,500,V1,6,7,15.73292,-9.1857,5.4108,13,0
pop_size,500,V1,6,8,15.73292,-8.80076,5.69518,13,0
pop_size,500,V1,6,9,15.73292,-8.36006,5.89824,13,0
pop_size,500,V1,6,10,15.73292,-8.23635,5.96852,13,0
pop_size,500,V1,6,11,15.73292,-7.893,5.85713,14,0
pop_size,500,V1,6,12,18.06899,-7.60544,5.94999,14,0
pop_size,500,V1,6,13,18.06899,-7.7919,6.27423,14,0
pop_size,500,V1,6,14,18.06899,-7.63819,6.3542,14,0
pop_size,500,V1,6,15,18.06899,-7.61419,6.54562,15,0
pop_size,500,V1,6,16,18.06899,-7.31831,6.51662,15,0
pop_size,500,V1,6,17,19.03557,-7.44959,7.10169,15,0
pop_size,500,V1,6,18,19.03557,-7.83009,7.02602,15,0
pop_size,500,V1,6,19,19.03557,-7.79808,6.98501,15,0
pop_size,500,V1,6,20,19.03557,-7.68464,7.091,15,0
pop_size,500,V1,6,21,19.03557,-7.62403,7.61887,15,0
pop_size,500,V1,6,22,19.53557,-6.79998,7.46048,15,0
pop_size,500,V1,6,23,19.53557,-6.41335,8.15563,14,0
pop_size,500,V1,6,24,19.53557,-6.60603,8.29366,13,0
pop_size,500,V1,6,25,19.53557,-6.88071,8.2379,13,0
pop_size,500,V1,6,26,19.53557,-6.55696,8.27871,13,0
pop_size,500,V1,6,27,19.53557,-5.24532,9.10982,13,0
pop_size,500,V1,6,28,19.53557,-5.69621,9.36584,13,0
pop_size,500,V1,6,29,19.53557,-4.3731,9.92578,13,0
pop_size,500,V1,6,30,19.53557,-4.88225,10.05038,12,0
pop_size,500,V1,6,31,19.53557,-5.19914,9.59229,12,0
pop_size,500,V1,6,32,19.53557,-4.88003,9.72857,12,0
pop_size,500,V1,6,33,19.53557,-5.45634,9.66359,12,0
pop_size,500,V1,6,34,19.53557,-4.79189,9.90426,12,0
pop_size,500,V1,6,35,19.53557,-4.75993,9.6623,11,0
pop_size,500,V1,6,36,19.53557,-4.04009,10.09104,11,0
pop_size,500,V1,6,37,19.53557,-4.64718,9.79193,11,0
pop_size,500,V1,6,38,43.94113,-4.63569,10.0313,10,1
pop_size,500,V1,7,0,-9.28422,-15.02324,1.13924,11,0
pop_size,500,V1,7,1,-3.0806,-13.97679,1.76372,11,0
pop_size,500,V1,7,2,-3.0806,-13.5518,1.87826,11,0
pop_size,500,V1,7,3,-3.0806,-13.3363,2.03549,11,0
pop_size,500,V1,7,4,-3.0806,-13.0258,2.35075,11,0
pop_size,500,V1,7,5,-2.4537,-13.01984,2.59866,11,0
pop_size,500,V1,7,6,-2.4537,-12.93874,2.9525,11,0
pop_size,500,V1,7,7,0.54214,-12.83681,3.09401,11,0
pop_size,500,V1,7,8,0.54214,-12.56931,3.38858,11,0
pop_size,500,V1,7,9,0.54214,-12.02561,3.93479,11,0
pop_size,500,V1,7,10,8.53488,-11.68688,4.47716,11,0
pop_size,500,V1,7,11,8.53488,-11.38856,4.70926,11,0
pop_size,500,V1,7,12,8.53488,-11.26199,4.84266,11,0
pop_size,500,V1,7,13,8.53488,-11.52342,4.75918,12,0
pop_size,500,V1,7,14,11.01098,-10.73122,5.2563,12,0
pop_size,500,V1,7,15,11.01098,-10.90308,5.22331,12,0
pop_size,500,V1,7,16,11.01098,-10.70451,5.24413,12,0
pop_size,500,V1,7,17,11.01098,-10.2196,5.56566,12,0
pop_size,500,V1,7,18,11.01098,-10.50593,5.74594,12,0
pop_size,500,V1,7,19,11.01098,-9.6855,6.23171,12,0
